iso,country,topic,topic_label,count,total_speeches,share
KEN,Kenya,38,38_developing_south_africa_palestinian,1,19,0.05263157894736842
KEN,Kenya,44,44_boutros_process_human_rights,1,19,0.05263157894736842
KEN,Kenya,46,46_fortieth_south_africa_operation,1,19,0.05263157894736842
KEN,Kenya,50,50_sudan_south sudan_south_sudanese,1,19,0.05263157894736842
KEN,Kenya,67,67_myanmar_burma_nuclear_national,1,19,0.05263157894736842
KEN,Kenya,81,81_operation_environment_south_namibia,1,19,0.05263157894736842
KEN,Kenya ,1,1_pandemic_covid_covid 19_19,2,2,1.0
KEN,Republic of Kenya,0,0_sustainable_climate_change_climate change,1,2,0.5
KEN,Republic of Kenya,1,1_pandemic_covid_covid 19_19,1,2,0.5
KGZ,Kyrgystan,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,1,1,1.0
KGZ,Kyrgyz Republic,1,1_pandemic_covid_covid 19_19,2,5,0.4
KGZ,Kyrgyz Republic,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,2,5,0.4
KGZ,Kyrgyz Republic,69,69_hungary_hungarian_hungarian republic_republic,1,5,0.2
KGZ,Kyrgyzstan,6,6_terrorism_11 september_2001_terrorist,1,22,0.045454545454545456
KGZ,Kyrgyzstan,7,7_war_great_soviet_israel,1,22,0.045454545454545456
KGZ,Kyrgyzstan,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,18,22,0.8181818181818182
KGZ,Kyrgyzstan,16,16_reform_malaysia_human_rights,1,22,0.045454545454545456
KGZ,Kyrgyzstan,24,24_mediation_challenges_peaceful_al nasser,1,22,0.045454545454545456
KGZ,Kyrgyzstan ,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,2,2,1.0
KHM,Cambodia,0,0_sustainable_climate_change_climate change,3,38,0.07894736842105263
KHM,Cambodia,5,5_islands_pacific_solomon_solomon islands,1,38,0.02631578947368421
KHM,Cambodia,15,15_bangladesh_south_africa_operation,1,38,0.02631578947368421
KHM,Cambodia,16,16_reform_malaysia_human_rights,1,38,0.02631578947368421
KHM,Cambodia,19,19_indonesia_china_disarmament_israel,1,38,0.02631578947368421
KHM,Cambodia,22,22_environment_organisation_democracy_rights,1,38,0.02631578947368421
KHM,Cambodia,24,24_mediation_challenges_peaceful_al nasser,1,38,0.02631578947368421
KHM,Cambodia,28,28_thailand_cambodia_viet_thai,28,38,0.7368421052631579
KHM,Cambodia,52,52_korea_republic korea_korean_korean peninsula,1,38,0.02631578947368421
KHM,Cambodia ,1,1_pandemic_covid_covid 19_19,1,1,1.0
KHM,Cambodia /Kampuchea,15,15_bangladesh_south_africa_operation,1,1,1.0
KHM,Democratic Kampuchea,12,12_viet_viet nam_nam_struggle,2,7,0.2857142857142857
KHM,Democratic Kampuchea,20,20_zimbabwe_kampuchea_south_africa,1,7,0.14285714285714285
KHM,Democratic Kampuchea,26,26_israel_kampuchea_situation_south,1,7,0.14285714285714285
KHM,Democratic Kampuchea,38,38_developing_south_africa_palestinian,1,7,0.14285714285714285
KHM,Democratic Kampuchea,46,46_fortieth_south_africa_operation,1,7,0.14285714285714285
KHM,Democratic Kampuchea,68,68_sri_lanka_sri lanka_bantu,1,7,0.14285714285714285
KHM,Kampuchea,28,28_thailand_cambodia_viet_thai,1,1,1.0
KHM,Khmer Republic,8,8_independence_operation_africa_special,1,1,1.0
KHM,Khmer Republic ,19,19_indonesia_china_disarmament_israel,1,1,1.0
KHM,Kingdom of Cambodia,1,1_pandemic_covid_covid 19_19,1,1,1.0
KIR,Kiribati,0,0_sustainable_climate_change_climate change,2,11,0.18181818181818182
KIR,Kiribati,5,5_islands_pacific_solomon_solomon islands,6,11,0.5454545454545454
KIR,Kiribati,16,16_reform_malaysia_human_rights,1,11,0.09090909090909091
KIR,Kiribati,24,24_mediation_challenges_peaceful_al nasser,1,11,0.09090909090909091
KIR,Kiribati,54,54_iraq_terrorism_baghdad_vieira mello,1,11,0.09090909090909091
KIR,Kiribati ,0,0_sustainable_climate_change_climate change,1,1,1.0
KIR,Republic of Kiribati,5,5_islands_pacific_solomon_solomon islands,2,2,1.0
KNA,Saint Kitts and Nevis,0,0_sustainable_climate_change_climate change,5,17,0.29411764705882354
KNA,Saint Kitts and Nevis,4,4_caribbean_bahamas_tobago_trinidad tobago,7,17,0.4117647058823529
KNA,Saint Kitts and Nevis,5,5_islands_pacific_solomon_solomon islands,1,17,0.058823529411764705
KNA,Saint Kitts and Nevis,15,15_bangladesh_south_africa_operation,1,17,0.058823529411764705
KNA,Saint Kitts and Nevis,24,24_mediation_challenges_peaceful_al nasser,1,17,0.058823529411764705
KNA,Saint Kitts and Nevis,31,31_century_east timor_timor_human,1,17,0.058823529411764705
KNA,Saint Kitts and Nevis,44,44_boutros_process_human_rights,1,17,0.058823529411764705
KNA,Saint Kitts and Nevis ,1,1_pandemic_covid_covid 19_19,1,1,1.0
KNA,St. Kitts and Nevis,1,1_pandemic_covid_covid 19_19,1,1,1.0
KOR,Korea,6,6_terrorism_11 september_2001_terrorist,1,1,1.0
KOR,"Korea, Republic of",30,30_finland_denmark_iceland_rights,1,3,0.3333333333333333
KOR,"Korea, Republic of",52,52_korea_republic korea_korean_korean peninsula,2,3,0.6666666666666666
KOR,"Korea, Republic of ",16,16_reform_malaysia_human_rights,1,1,1.0
KOR,Republic of Korea,0,0_sustainable_climate_change_climate change,2,14,0.14285714285714285
KOR,Republic of Korea,1,1_pandemic_covid_covid 19_19,1,14,0.07142857142857142
KOR,Republic of Korea,6,6_terrorism_11 september_2001_terrorist,1,14,0.07142857142857142
KOR,Republic of Korea,16,16_reform_malaysia_human_rights,1,14,0.07142857142857142
KOR,Republic of Korea,31,31_century_east timor_timor_human,1,14,0.07142857142857142
KOR,Republic of Korea,52,52_korea_republic korea_korean_korean peninsula,8,14,0.5714285714285714
KOR,South Korea,0,0_sustainable_climate_change_climate change,1,4,0.25
KOR,South Korea,6,6_terrorism_11 september_2001_terrorist,1,4,0.25
KOR,South Korea,52,52_korea_republic korea_korean_korean peninsula,2,4,0.5
KOR,South Korea ,1,1_pandemic_covid_covid 19_19,1,2,0.5
KOR,South Korea ,52,52_korea_republic korea_korean_korean peninsula,1,2,0.5
KWT,Kuwait,0,0_sustainable_climate_change_climate change,1,46,0.021739130434782608
KWT,Kuwait,6,6_terrorism_11 september_2001_terrorist,2,46,0.043478260869565216
KWT,Kuwait,9,9_israel_palestinian_israeli_arab,2,46,0.043478260869565216
KWT,Kuwait,14,14_south_brunei_darussalam_africa,1,46,0.021739130434782608
KWT,Kuwait,15,15_bangladesh_south_africa_operation,1,46,0.021739130434782608
KWT,Kuwait,17,17_malawi_zambia_africa_african,1,46,0.021739130434782608
KWT,Kuwait,24,24_mediation_challenges_peaceful_al nasser,1,46,0.021739130434782608
KWT,Kuwait,26,26_israel_kampuchea_situation_south,1,46,0.021739130434782608
KWT,Kuwait,37,37_romania_romanian_disarmament_relations,1,46,0.021739130434782608
KWT,Kuwait,38,38_developing_south_africa_palestinian,1,46,0.021739130434782608
KWT,Kuwait,44,44_boutros_process_human_rights,1,46,0.021739130434782608
KWT,Kuwait,54,54_iraq_terrorism_baghdad_vieira mello,1,46,0.021739130434782608
KWT,Kuwait,79,79_kuwait_iraq_arab_israel,31,46,0.6739130434782609
KWT,Kuwait,81,81_operation_environment_south_namibia,1,46,0.021739130434782608
KWT,Kuwait ,69,69_hungary_hungarian_hungarian republic_republic,1,1,1.0
KWT,State of Kuwait,1,1_pandemic_covid_covid 19_19,1,2,0.5
KWT,State of Kuwait,79,79_kuwait_iraq_arab_israel,1,2,0.5
LAO,Lao,0,0_sustainable_climate_change_climate change,5,6,0.8333333333333334
LAO,Lao,54,54_iraq_terrorism_baghdad_vieira mello,1,6,0.16666666666666666
LAO,Lao ,16,16_reform_malaysia_human_rights,1,1,1.0
LAO,Lao People's Democratic Republic,0,0_sustainable_climate_change_climate change,3,12,0.25
LAO,Lao People's Democratic Republic,1,1_pandemic_covid_covid 19_19,2,12,0.16666666666666666
LAO,Lao People's Democratic Republic,11,11_portugal_process_fiftieth_human,1,12,0.08333333333333333
LAO,Lao People's Democratic Republic,15,15_bangladesh_south_africa_operation,1,12,0.08333333333333333
LAO,Lao People's Democratic Republic,18,18_guatemala_american_central_guatemalan,1,12,0.08333333333333333
LAO,Lao People's Democratic Republic,22,22_environment_organisation_democracy_rights,1,12,0.08333333333333333
LAO,Lao People's Democratic Republic,24,24_mediation_challenges_peaceful_al nasser,1,12,0.08333333333333333
LAO,Lao People's Democratic Republic,26,26_israel_kampuchea_situation_south,1,12,0.08333333333333333
LAO,Lao People's Democratic Republic,45,45_malaysia_great_nuclear_powers,1,12,0.08333333333333333
LAO,Lao People's Democratic Republic ,14,14_south_brunei_darussalam_africa,1,1,1.0
LAO,Lao People’s Democratic Republic,0,0_sustainable_climate_change_climate change,1,1,1.0
LAO,Lao people's democratic Republic ,46,46_fortieth_south_africa_operation,1,1,1.0
LAO,Laos,12,12_viet_viet nam_nam_struggle,2,7,0.2857142857142857
LAO,Laos,16,16_reform_malaysia_human_rights,2,7,0.2857142857142857
LAO,Laos,19,19_indonesia_china_disarmament_israel,1,7,0.14285714285714285
LAO,Laos,40,40_millennium_globalization_millennium summit_summit,2,7,0.2857142857142857
LAO,Laos ,1,1_pandemic_covid_covid 19_19,1,1,1.0
LAO,Laos PDR,20,20_zimbabwe_kampuchea_south_africa,1,1,1.0
LBN,Lebanese Republic,33,33_lebanon_lebanese_israel_arab,2,2,1.0
LBN,Lebanon,3,3_soviet_soviet union_union_war,1,59,0.01694915254237288
LBN,Lebanon,6,6_terrorism_11 september_2001_terrorist,2,59,0.03389830508474576
LBN,Lebanon,7,7_war_great_soviet_israel,2,59,0.03389830508474576
LBN,Lebanon,9,9_israel_palestinian_israeli_arab,3,59,0.05084745762711865
LBN,Lebanon,16,16_reform_malaysia_human_rights,3,59,0.05084745762711865
LBN,Lebanon,19,19_indonesia_china_disarmament_israel,1,59,0.01694915254237288
LBN,Lebanon,33,33_lebanon_lebanese_israel_arab,43,59,0.7288135593220338
LBN,Lebanon,40,40_millennium_globalization_millennium summit_summit,1,59,0.01694915254237288
LBN,Lebanon,44,44_boutros_process_human_rights,1,59,0.01694915254237288
LBN,Lebanon,55,55_france_french_europe_war,1,59,0.01694915254237288
LBN,Lebanon,88,88_india_korea_great_soviet,1,59,0.01694915254237288
LBN,Lebanon ,33,33_lebanon_lebanese_israel_arab,4,4,1.0
LBR,Liberia,0,0_sustainable_climate_change_climate change,1,54,0.018518518518518517
LBR,Liberia,3,3_soviet_soviet union_union_war,1,54,0.018518518518518517
LBR,Liberia,5,5_islands_pacific_solomon_solomon islands,1,54,0.018518518518518517
LBR,Liberia,6,6_terrorism_11 september_2001_terrorist,2,54,0.037037037037037035
LBR,Liberia,7,7_war_great_soviet_israel,1,54,0.018518518518518517
LBR,Liberia,11,11_portugal_process_fiftieth_human,1,54,0.018518518518518517
LBR,Liberia,14,14_south_brunei_darussalam_africa,1,54,0.018518518518518517
LBR,Liberia,17,17_malawi_zambia_africa_african,1,54,0.018518518518518517
LBR,Liberia,24,24_mediation_challenges_peaceful_al nasser,1,54,0.018518518518518517
LBR,Liberia,31,31_century_east timor_timor_human,1,54,0.018518518518518517
LBR,Liberia,35,35_liberia_liberian_africa_african,41,54,0.7592592592592593
LBR,Liberia,50,50_sudan_south sudan_south_sudanese,1,54,0.018518518518518517
LBR,Liberia,54,54_iraq_terrorism_baghdad_vieira mello,1,54,0.018518518518518517
LBR,Liberia ,1,1_pandemic_covid_covid 19_19,2,6,0.3333333333333333
LBR,Liberia ,8,8_independence_operation_africa_special,1,6,0.16666666666666666
LBR,Liberia ,35,35_liberia_liberian_africa_african,2,6,0.3333333333333333
LBR,Liberia ,46,46_fortieth_south_africa_operation,1,6,0.16666666666666666
LBR,Republic of Liberia,1,1_pandemic_covid_covid 19_19,1,2,0.5
LBR,Republic of Liberia,35,35_liberia_liberian_africa_african,1,2,0.5
LBY,Libya,1,1_pandemic_covid_covid 19_19,1,43,0.023255813953488372
LBY,Libya,6,6_terrorism_11 september_2001_terrorist,1,43,0.023255813953488372
LBY,Libya,8,8_independence_operation_africa_special,1,43,0.023255813953488372
LBY,Libya,9,9_israel_palestinian_israeli_arab,1,43,0.023255813953488372
LBY,Libya,11,11_portugal_process_fiftieth_human,2,43,0.046511627906976744
LBY,Libya,14,14_south_brunei_darussalam_africa,1,43,0.023255813953488372
LBY,Libya,15,15_bangladesh_south_africa_operation,1,43,0.023255813953488372
LBY,Libya,17,17_malawi_zambia_africa_african,1,43,0.023255813953488372
LBY,Libya,22,22_environment_organisation_democracy_rights,1,43,0.023255813953488372
LBY,Libya,23,23_libya_libyan_tunisia_arab,28,43,0.6511627906976745
LBY,Libya,34,34_yemen_arab_yemeni_yemen arab,2,43,0.046511627906976744
LBY,Libya,40,40_millennium_globalization_millennium summit_summit,1,43,0.023255813953488372
LBY,Libya,45,45_malaysia_great_nuclear_powers,1,43,0.023255813953488372
LBY,Libya,71,71_operation_rights_latin_cyprus,1,43,0.023255813953488372
LBY,Libya ,23,23_libya_libyan_tunisia_arab,1,1,1.0
LBY,Libyan Arab Jamahiriya,26,26_israel_kampuchea_situation_south,1,1,1.0
LBY,Libyan Arab Republic,8,8_independence_operation_africa_special,1,2,0.5
LBY,Libyan Arab Republic,23,23_libya_libyan_tunisia_arab,1,2,0.5
LBY,Lybia,16,16_reform_malaysia_human_rights,1,4,0.25
LBY,Lybia,23,23_libya_libyan_tunisia_arab,2,4,0.5
LBY,Lybia,31,31_century_east timor_timor_human,1,4,0.25
LBY,Lybian Arab Jamahiriya,46,46_fortieth_south_africa_operation,1,1,1.0
LBY,Lybian Arab Republic,23,23_libya_libyan_tunisia_arab,1,2,0.5
LBY,Lybian Arab Republic,68,68_sri_lanka_sri lanka_bantu,1,2,0.5
LCA,Saint Lucia,4,4_caribbean_bahamas_tobago_trinidad tobago,21,29,0.7241379310344828
LCA,Saint Lucia,7,7_war_great_soviet_israel,1,29,0.034482758620689655
LCA,Saint Lucia,14,14_south_brunei_darussalam_africa,1,29,0.034482758620689655
LCA,Saint Lucia,19,19_indonesia_china_disarmament_israel,1,29,0.034482758620689655
LCA,Saint Lucia,22,22_environment_organisation_democracy_rights,1,29,0.034482758620689655
LCA,Saint Lucia,26,26_israel_kampuchea_situation_south,1,29,0.034482758620689655
LCA,Saint Lucia,64,64_kuwait_operation_south_organisation,1,29,0.034482758620689655
LCA,Saint Lucia,81,81_operation_environment_south_namibia,1,29,0.034482758620689655
LCA,Saint Lucia,87,87_belize_caribbean_guatemala_belizean,1,29,0.034482758620689655
LCA,Saint Lucia ,4,4_caribbean_bahamas_tobago_trinidad tobago,1,1,1.0
LIE,Lichtenstein,10,10_ukraine_russia_moldova_ukrainian,1,1,1.0
LIE,Liechtenstein,0,0_sustainable_climate_change_climate change,3,16,0.1875
LIE,Liechtenstein,1,1_pandemic_covid_covid 19_19,1,16,0.0625
LIE,Liechtenstein,2,2_africa_african_south_south africa,1,16,0.0625
LIE,Liechtenstein,6,6_terrorism_11 september_2001_terrorist,1,16,0.0625
LIE,Liechtenstein,7,7_war_great_soviet_israel,1,16,0.0625
LIE,Liechtenstein,10,10_ukraine_russia_moldova_ukrainian,1,16,0.0625
LIE,Liechtenstein,16,16_reform_malaysia_human_rights,4,16,0.25
LIE,Liechtenstein,50,50_sudan_south sudan_south_sudanese,1,16,0.0625
LIE,Liechtenstein,54,54_iraq_terrorism_baghdad_vieira mello,1,16,0.0625
LIE,Liechtenstein,86,86_syria_syrian_2015_terrorism,2,16,0.125
LIE,Liechtenstein ,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,1,1,1.0
LIE,Principality of Liechtenstein,1,1_pandemic_covid_covid 19_19,1,1,1.0
LKA,Ceylon,3,3_soviet_soviet union_union_war,1,5,0.2
LKA,Ceylon,7,7_war_great_soviet_israel,1,5,0.2
LKA,Ceylon,18,18_guatemala_american_central_guatemalan,1,5,0.2
LKA,Ceylon,49,49_pakistan_india_kashmir_nuclear,1,5,0.2
LKA,Ceylon,68,68_sri_lanka_sri lanka_bantu,1,5,0.2
LKA,Ceylon (Sri Lanka),17,17_malawi_zambia_africa_african,1,2,0.5
LKA,Ceylon (Sri Lanka),68,68_sri_lanka_sri lanka_bantu,1,2,0.5
LKA,Democratic Socialist Republic of Sri Lanka,1,1_pandemic_covid_covid 19_19,1,1,1.0
LKA,Sri Lanka,0,0_sustainable_climate_change_climate change,3,41,0.07317073170731707
LKA,Sri Lanka,6,6_terrorism_11 september_2001_terrorist,2,41,0.04878048780487805
LKA,Sri Lanka,8,8_independence_operation_africa_special,1,41,0.024390243902439025
LKA,Sri Lanka,9,9_israel_palestinian_israeli_arab,1,41,0.024390243902439025
LKA,Sri Lanka,14,14_south_brunei_darussalam_africa,1,41,0.024390243902439025
LKA,Sri Lanka,16,16_reform_malaysia_human_rights,1,41,0.024390243902439025
LKA,Sri Lanka,22,22_environment_organisation_democracy_rights,1,41,0.024390243902439025
LKA,Sri Lanka,25,25_operation_south_africa_disarmament,1,41,0.024390243902439025
LKA,Sri Lanka,46,46_fortieth_south_africa_operation,1,41,0.024390243902439025
LKA,Sri Lanka,64,64_kuwait_operation_south_organisation,1,41,0.024390243902439025
LKA,Sri Lanka,68,68_sri_lanka_sri lanka_bantu,28,41,0.6829268292682927
LKA,Sri Lanka ,1,1_pandemic_covid_covid 19_19,1,3,0.3333333333333333
LKA,Sri Lanka ,68,68_sri_lanka_sri lanka_bantu,2,3,0.6666666666666666
LKA,SriLanka,68,68_sri_lanka_sri lanka_bantu,1,1,1.0
LSO,Lesotho,0,0_sustainable_climate_change_climate change,2,18,0.1111111111111111
LSO,Lesotho,2,2_africa_african_south_south africa,2,18,0.1111111111111111
LSO,Lesotho,3,3_soviet_soviet union_union_war,1,18,0.05555555555555555
LSO,Lesotho,8,8_independence_operation_africa_special,1,18,0.05555555555555555
LSO,Lesotho,11,11_portugal_process_fiftieth_human,1,18,0.05555555555555555
LSO,Lesotho,14,14_south_brunei_darussalam_africa,1,18,0.05555555555555555
LSO,Lesotho,15,15_bangladesh_south_africa_operation,1,18,0.05555555555555555
LSO,Lesotho,24,24_mediation_challenges_peaceful_al nasser,1,18,0.05555555555555555
LSO,Lesotho,26,26_israel_kampuchea_situation_south,1,18,0.05555555555555555
LSO,Lesotho,27,27_seychelles_africa_conference_operation,1,18,0.05555555555555555
LSO,Lesotho,31,31_century_east timor_timor_human,1,18,0.05555555555555555
LSO,Lesotho,38,38_developing_south_africa_palestinian,2,18,0.1111111111111111
LSO,Lesotho,40,40_millennium_globalization_millennium summit_summit,1,18,0.05555555555555555
LSO,Lesotho,57,57_gabon_africa_gabonese_african,1,18,0.05555555555555555
LSO,Lesotho,81,81_operation_environment_south_namibia,1,18,0.05555555555555555
LSO,Lesotho ,1,1_pandemic_covid_covid 19_19,1,1,1.0
LTU,Lithuania,0,0_sustainable_climate_change_climate change,9,17,0.5294117647058824
LTU,Lithuania,6,6_terrorism_11 september_2001_terrorist,1,17,0.058823529411764705
LTU,Lithuania,7,7_war_great_soviet_israel,1,17,0.058823529411764705
LTU,Lithuania,10,10_ukraine_russia_moldova_ukrainian,4,17,0.23529411764705882
LTU,Lithuania,40,40_millennium_globalization_millennium summit_summit,1,17,0.058823529411764705
LTU,Lithuania,54,54_iraq_terrorism_baghdad_vieira mello,1,17,0.058823529411764705
LTU,Lithuania ,1,1_pandemic_covid_covid 19_19,1,2,0.5
LTU,Lithuania ,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,1,2,0.5
LTU,Republic of Lithuania,1,1_pandemic_covid_covid 19_19,1,1,1.0
LUX,Grand Duchy of Luxembourg,0,0_sustainable_climate_change_climate change,1,2,0.5
LUX,Grand Duchy of Luxembourg,1,1_pandemic_covid_covid 19_19,1,2,0.5
LUX,Luxembourg,0,0_sustainable_climate_change_climate change,3,37,0.08108108108108109
LUX,Luxembourg,2,2_africa_african_south_south africa,1,37,0.02702702702702703
LUX,Luxembourg,3,3_soviet_soviet union_union_war,1,37,0.02702702702702703
LUX,Luxembourg,6,6_terrorism_11 september_2001_terrorist,1,37,0.02702702702702703
LUX,Luxembourg,8,8_independence_operation_africa_special,1,37,0.02702702702702703
LUX,Luxembourg,9,9_israel_palestinian_israeli_arab,1,37,0.02702702702702703
LUX,Luxembourg,10,10_ukraine_russia_moldova_ukrainian,1,37,0.02702702702702703
LUX,Luxembourg,12,12_viet_viet nam_nam_struggle,1,37,0.02702702702702703
LUX,Luxembourg,18,18_guatemala_american_central_guatemalan,1,37,0.02702702702702703
LUX,Luxembourg,19,19_indonesia_china_disarmament_israel,1,37,0.02702702702702703
LUX,Luxembourg,21,21_netherlands_european_rights_human,18,37,0.4864864864864865
LUX,Luxembourg,22,22_environment_organisation_democracy_rights,2,37,0.05405405405405406
LUX,Luxembourg,38,38_developing_south_africa_palestinian,1,37,0.02702702702702703
LUX,Luxembourg,45,45_malaysia_great_nuclear_powers,1,37,0.02702702702702703
LUX,Luxembourg,50,50_sudan_south sudan_south_sudanese,1,37,0.02702702702702703
LUX,Luxembourg,55,55_france_french_europe_war,1,37,0.02702702702702703
LUX,Luxembourg,86,86_syria_syrian_2015_terrorism,1,37,0.02702702702702703
LUX,Luxembourg ,1,1_pandemic_covid_covid 19_19,1,2,0.5
LUX,Luxembourg ,10,10_ukraine_russia_moldova_ukrainian,1,2,0.5
LVA,Latvia,0,0_sustainable_climate_change_climate change,1,11,0.09090909090909091
LVA,Latvia,6,6_terrorism_11 september_2001_terrorist,2,11,0.18181818181818182
LVA,Latvia,10,10_ukraine_russia_moldova_ukrainian,4,11,0.36363636363636365
LVA,Latvia,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,1,11,0.09090909090909091
LVA,Latvia,51,51_mexico_mexican_nuclear_latin,1,11,0.09090909090909091
LVA,Latvia,86,86_syria_syrian_2015_terrorism,2,11,0.18181818181818182
LVA,Latvia ,1,1_pandemic_covid_covid 19_19,1,1,1.0
LVA,Republic of Latvia,1,1_pandemic_covid_covid 19_19,1,1,1.0
MAR,Kingdom of Morocco,1,1_pandemic_covid_covid 19_19,1,1,1.0
MAR,Morocco,1,1_pandemic_covid_covid 19_19,1,28,0.03571428571428571
MAR,Morocco,7,7_war_great_soviet_israel,2,28,0.07142857142857142
MAR,Morocco,8,8_independence_operation_africa_special,1,28,0.03571428571428571
MAR,Morocco,9,9_israel_palestinian_israeli_arab,3,28,0.10714285714285714
MAR,Morocco,11,11_portugal_process_fiftieth_human,4,28,0.14285714285714285
MAR,Morocco,14,14_south_brunei_darussalam_africa,1,28,0.03571428571428571
MAR,Morocco,15,15_bangladesh_south_africa_operation,1,28,0.03571428571428571
MAR,Morocco,16,16_reform_malaysia_human_rights,1,28,0.03571428571428571
MAR,Morocco,18,18_guatemala_american_central_guatemalan,1,28,0.03571428571428571
MAR,Morocco,19,19_indonesia_china_disarmament_israel,2,28,0.07142857142857142
MAR,Morocco,23,23_libya_libyan_tunisia_arab,2,28,0.07142857142857142
MAR,Morocco,24,24_mediation_challenges_peaceful_al nasser,2,28,0.07142857142857142
MAR,Morocco,25,25_operation_south_africa_disarmament,1,28,0.03571428571428571
MAR,Morocco,31,31_century_east timor_timor_human,1,28,0.03571428571428571
MAR,Morocco,38,38_developing_south_africa_palestinian,1,28,0.03571428571428571
MAR,Morocco,57,57_gabon_africa_gabonese_african,1,28,0.03571428571428571
MAR,Morocco,60,60_poland_polish_europe_war,1,28,0.03571428571428571
MAR,Morocco,64,64_kuwait_operation_south_organisation,1,28,0.03571428571428571
MAR,Morocco,65,65_uruguay_human_law_rights,1,28,0.03571428571428571
MAR,Morocco ,1,1_pandemic_covid_covid 19_19,1,1,1.0
MAR,Morroco,27,27_seychelles_africa_conference_operation,1,2,0.5
MAR,Morroco,46,46_fortieth_south_africa_operation,1,2,0.5
MCO,Monaco,0,0_sustainable_climate_change_climate change,7,11,0.6363636363636364
MCO,Monaco,1,1_pandemic_covid_covid 19_19,1,11,0.09090909090909091
MCO,Monaco,11,11_portugal_process_fiftieth_human,1,11,0.09090909090909091
MCO,Monaco,16,16_reform_malaysia_human_rights,1,11,0.09090909090909091
MCO,Monaco,86,86_syria_syrian_2015_terrorism,1,11,0.09090909090909091
MCO,Monaco ,1,1_pandemic_covid_covid 19_19,1,1,1.0
MDA,Moldova,0,0_sustainable_climate_change_climate change,1,19,0.05263157894736842
MDA,Moldova,6,6_terrorism_11 september_2001_terrorist,1,19,0.05263157894736842
MDA,Moldova,10,10_ukraine_russia_moldova_ukrainian,15,19,0.7894736842105263
MDA,Moldova,40,40_millennium_globalization_millennium summit_summit,1,19,0.05263157894736842
MDA,Moldova,54,54_iraq_terrorism_baghdad_vieira mello,1,19,0.05263157894736842
MDA,Moldova ,1,1_pandemic_covid_covid 19_19,1,1,1.0
MDA,"Moldova, Republic of",0,0_sustainable_climate_change_climate change,1,5,0.2
MDA,"Moldova, Republic of",10,10_ukraine_russia_moldova_ukrainian,4,5,0.8
MDA,Republic of Moldova,10,10_ukraine_russia_moldova_ukrainian,2,2,1.0
MDG,Madagascar,0,0_sustainable_climate_change_climate change,4,23,0.17391304347826086
MDG,Madagascar,1,1_pandemic_covid_covid 19_19,1,23,0.043478260869565216
MDG,Madagascar,2,2_africa_african_south_south africa,2,23,0.08695652173913043
MDG,Madagascar,6,6_terrorism_11 september_2001_terrorist,2,23,0.08695652173913043
MDG,Madagascar,7,7_war_great_soviet_israel,3,23,0.13043478260869565
MDG,Madagascar,8,8_independence_operation_africa_special,1,23,0.043478260869565216
MDG,Madagascar,11,11_portugal_process_fiftieth_human,1,23,0.043478260869565216
MDG,Madagascar,12,12_viet_viet nam_nam_struggle,1,23,0.043478260869565216
MDG,Madagascar,15,15_bangladesh_south_africa_operation,1,23,0.043478260869565216
MDG,Madagascar,17,17_malawi_zambia_africa_african,2,23,0.08695652173913043
MDG,Madagascar,22,22_environment_organisation_democracy_rights,1,23,0.043478260869565216
MDG,Madagascar,25,25_operation_south_africa_disarmament,1,23,0.043478260869565216
MDG,Madagascar,26,26_israel_kampuchea_situation_south,1,23,0.043478260869565216
MDG,Madagascar,44,44_boutros_process_human_rights,1,23,0.043478260869565216
MDG,Madagascar,46,46_fortieth_south_africa_operation,1,23,0.043478260869565216
MDG,Madagascar ,1,1_pandemic_covid_covid 19_19,1,1,1.0
MDG,Magadascar,17,17_malawi_zambia_africa_african,1,1,1.0
MDV,Maldives,0,0_sustainable_climate_change_climate change,2,35,0.05714285714285714
MDV,Maldives,2,2_africa_african_south_south africa,1,35,0.02857142857142857
MDV,Maldives,5,5_islands_pacific_solomon_solomon islands,11,35,0.3142857142857143
MDV,Maldives,6,6_terrorism_11 september_2001_terrorist,2,35,0.05714285714285714
MDV,Maldives,11,11_portugal_process_fiftieth_human,2,35,0.05714285714285714
MDV,Maldives,12,12_viet_viet nam_nam_struggle,1,35,0.02857142857142857
MDV,Maldives,14,14_south_brunei_darussalam_africa,1,35,0.02857142857142857
MDV,Maldives,16,16_reform_malaysia_human_rights,1,35,0.02857142857142857
MDV,Maldives,20,20_zimbabwe_kampuchea_south_africa,1,35,0.02857142857142857
MDV,Maldives,22,22_environment_organisation_democracy_rights,1,35,0.02857142857142857
MDV,Maldives,24,24_mediation_challenges_peaceful_al nasser,1,35,0.02857142857142857
MDV,Maldives,25,25_operation_south_africa_disarmament,2,35,0.05714285714285714
MDV,Maldives,27,27_seychelles_africa_conference_operation,1,35,0.02857142857142857
MDV,Maldives,31,31_century_east timor_timor_human,1,35,0.02857142857142857
MDV,Maldives,40,40_millennium_globalization_millennium summit_summit,1,35,0.02857142857142857
MDV,Maldives,44,44_boutros_process_human_rights,1,35,0.02857142857142857
