year,topic,topic_label,count,total_speeches,share
2010,73,73_argentina_argentine_argentine republic_malvinas,2,115,0.017391304347826087
2010,74,74_costa_costa rica_rica_human,1,115,0.008695652173913044
2010,75,75_bolivia_bolivian_latin_america,1,115,0.008695652173913044
2010,76,76_iraq_iraqi_iranian_iran,1,115,0.008695652173913044
2010,77,77_vanuatu_palau_pacific_climate,2,115,0.017391304347826087
2010,78,78_malta_mediterranean_european_libya,1,115,0.008695652173913044
2010,82,82_suriname_republic suriname_caribbean_developing,1,115,0.008695652173913044
2010,83,83_azerbaijan_armenia_karabakh_azerbaijani,2,115,0.017391304347826087
2010,84,84_japan_nuclear_japanese_assistance,1,115,0.008695652173913044
2010,85,85_philippines_philippine_filipino_asia,1,115,0.008695652173913044
2010,87,87_belize_caribbean_guatemala_belizean,1,115,0.008695652173913044
2010,91,91_nicaragua_nicaraguan_central_america,1,115,0.008695652173913044
2010,92,92_san marino_marino_san_children,1,115,0.008695652173913044
2010,93,93_bulgaria_bulgarian_european_europe,1,115,0.008695652173913044
2010,95,95_slovakia_czech_czech republic_slovak,2,115,0.017391304347826087
2011,0,0_sustainable_climate_change_climate change,11,127,0.08661417322834646
2011,1,1_pandemic_covid_covid 19_19,1,127,0.007874015748031496
2011,4,4_caribbean_bahamas_tobago_trinidad tobago,4,127,0.031496062992125984
2011,5,5_islands_pacific_solomon_solomon islands,6,127,0.047244094488188976
2011,6,6_terrorism_11 september_2001_terrorist,1,127,0.007874015748031496
2011,7,7_war_great_soviet_israel,2,127,0.015748031496062992
2011,8,8_independence_operation_africa_special,1,127,0.007874015748031496
2011,9,9_israel_palestinian_israeli_arab,5,127,0.03937007874015748
2011,10,10_ukraine_russia_moldova_ukrainian,1,127,0.007874015748031496
2011,11,11_portugal_process_fiftieth_human,1,127,0.007874015748031496
2011,12,12_viet_viet nam_nam_struggle,1,127,0.007874015748031496
2011,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,3,127,0.023622047244094488
2011,14,14_south_brunei_darussalam_africa,1,127,0.007874015748031496
2011,17,17_malawi_zambia_africa_african,1,127,0.007874015748031496
2011,18,18_guatemala_american_central_guatemalan,1,127,0.007874015748031496
2011,23,23_libya_libyan_tunisia_arab,3,127,0.023622047244094488
2011,24,24_mediation_challenges_peaceful_al nasser,32,127,0.25196850393700787
2011,28,28_thailand_cambodia_viet_thai,1,127,0.007874015748031496
2011,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,2,127,0.015748031496062992
2011,30,30_finland_denmark_iceland_rights,1,127,0.007874015748031496
2011,33,33_lebanon_lebanese_israel_arab,1,127,0.007874015748031496
2011,36,36_haiti_haitian_republic haiti_republic,1,127,0.007874015748031496
2011,37,37_romania_romanian_disarmament_relations,1,127,0.007874015748031496
2011,39,39_barbados_caribbean_antigua_barbuda,1,127,0.007874015748031496
2011,42,42_nepal_bhutan_majesty_developed,2,127,0.015748031496062992
2011,43,43_canada_canadian_canadians_human,1,127,0.007874015748031496
2011,49,49_pakistan_india_kashmir_nuclear,1,127,0.007874015748031496
2011,50,50_sudan_south sudan_south_sudanese,14,127,0.11023622047244094
2011,51,51_mexico_mexican_nuclear_latin,1,127,0.007874015748031496
2011,52,52_korea_republic korea_korean_korean peninsula,1,127,0.007874015748031496
2011,53,53_panama_canal_panamanian_panama canal,1,127,0.007874015748031496
2011,56,56_ecuador_human_latin_american,1,127,0.007874015748031496
2011,57,57_gabon_africa_gabonese_african,1,127,0.007874015748031496
2011,58,58_italy_italian_europe_european,1,127,0.007874015748031496
2011,59,59_chile_chilean_latin_american,1,127,0.007874015748031496
2011,60,60_poland_polish_europe_war,1,127,0.007874015748031496
2011,63,63_venezuela_venezuelan_latin_america,1,127,0.007874015748031496
2011,65,65_uruguay_human_law_rights,1,127,0.007874015748031496
2011,66,66_burundi_republic burundi_national_republic,1,127,0.007874015748031496
2011,67,67_myanmar_burma_nuclear_national,1,127,0.007874015748031496
2011,70,70_peru_peruvian_latin_democracy,1,127,0.007874015748031496
2011,72,72_paraguay_republic paraguay_paraguayan_republic,1,127,0.007874015748031496
2011,73,73_argentina_argentine_argentine republic_malvinas,1,127,0.007874015748031496
2011,77,77_vanuatu_palau_pacific_climate,2,127,0.015748031496062992
2011,78,78_malta_mediterranean_european_libya,1,127,0.007874015748031496
2011,80,80_papua guinea_papua_guinea_pacific,1,127,0.007874015748031496
2011,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,127,0.007874015748031496
2011,84,84_japan_nuclear_japanese_assistance,1,127,0.007874015748031496
2011,86,86_syria_syrian_2015_terrorism,2,127,0.015748031496062992
2011,87,87_belize_caribbean_guatemala_belizean,1,127,0.007874015748031496
2011,91,91_nicaragua_nicaraguan_central_america,1,127,0.007874015748031496
2011,96,96_tanzania_africa_south_south africa,1,127,0.007874015748031496
2012,0,0_sustainable_climate_change_climate change,15,138,0.10869565217391304
2012,2,2_africa_african_south_south africa,3,138,0.021739130434782608
2012,4,4_caribbean_bahamas_tobago_trinidad tobago,6,138,0.043478260869565216
2012,5,5_islands_pacific_solomon_solomon islands,7,138,0.050724637681159424
2012,7,7_war_great_soviet_israel,1,138,0.007246376811594203
2012,9,9_israel_palestinian_israeli_arab,6,138,0.043478260869565216
2012,10,10_ukraine_russia_moldova_ukrainian,2,138,0.014492753623188406
2012,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,3,138,0.021739130434782608
2012,14,14_south_brunei_darussalam_africa,1,138,0.007246376811594203
2012,17,17_malawi_zambia_africa_african,2,138,0.014492753623188406
2012,18,18_guatemala_american_central_guatemalan,1,138,0.007246376811594203
2012,21,21_netherlands_european_rights_human,2,138,0.014492753623188406
2012,23,23_libya_libyan_tunisia_arab,5,138,0.036231884057971016
2012,24,24_mediation_challenges_peaceful_al nasser,39,138,0.2826086956521739
2012,27,27_seychelles_africa_conference_operation,1,138,0.007246376811594203
2012,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,3,138,0.021739130434782608
2012,30,30_finland_denmark_iceland_rights,2,138,0.014492753623188406
2012,32,32_honduras_salvador_el salvador_central,1,138,0.007246376811594203
2012,33,33_lebanon_lebanese_israel_arab,1,138,0.007246376811594203
2012,36,36_haiti_haitian_republic haiti_republic,1,138,0.007246376811594203
2012,39,39_barbados_caribbean_antigua_barbuda,2,138,0.014492753623188406
2012,41,41_albania_albanian_republic albania_imperialist,1,138,0.007246376811594203
2012,50,50_sudan_south sudan_south_sudanese,1,138,0.007246376811594203
2012,51,51_mexico_mexican_nuclear_latin,1,138,0.007246376811594203
2012,52,52_korea_republic korea_korean_korean peninsula,1,138,0.007246376811594203
2012,53,53_panama_canal_panamanian_panama canal,1,138,0.007246376811594203
2012,55,55_france_french_europe_war,2,138,0.014492753623188406
2012,56,56_ecuador_human_latin_american,1,138,0.007246376811594203
2012,58,58_italy_italian_europe_european,1,138,0.007246376811594203
2012,65,65_uruguay_human_law_rights,1,138,0.007246376811594203
2012,66,66_burundi_republic burundi_national_republic,1,138,0.007246376811594203
2012,67,67_myanmar_burma_nuclear_national,1,138,0.007246376811594203
2012,68,68_sri_lanka_sri lanka_bantu,1,138,0.007246376811594203
2012,69,69_hungary_hungarian_hungarian republic_republic,1,138,0.007246376811594203
2012,70,70_peru_peruvian_latin_democracy,1,138,0.007246376811594203
2012,76,76_iraq_iraqi_iranian_iran,1,138,0.007246376811594203
2012,77,77_vanuatu_palau_pacific_climate,2,138,0.014492753623188406
2012,78,78_malta_mediterranean_european_libya,1,138,0.007246376811594203
2012,79,79_kuwait_iraq_arab_israel,1,138,0.007246376811594203
2012,80,80_papua guinea_papua_guinea_pacific,1,138,0.007246376811594203
2012,82,82_suriname_republic suriname_caribbean_developing,1,138,0.007246376811594203
2012,84,84_japan_nuclear_japanese_assistance,1,138,0.007246376811594203
2012,86,86_syria_syrian_2015_terrorism,5,138,0.036231884057971016
2012,87,87_belize_caribbean_guatemala_belizean,1,138,0.007246376811594203
2012,91,91_nicaragua_nicaraguan_central_america,1,138,0.007246376811594203
2012,92,92_san marino_marino_san_children,1,138,0.007246376811594203
2012,94,94_australia_australian_pacific_nuclear,1,138,0.007246376811594203
2012,95,95_slovakia_czech_czech republic_slovak,1,138,0.007246376811594203
2012,96,96_tanzania_africa_south_south africa,1,138,0.007246376811594203
2013,0,0_sustainable_climate_change_climate change,35,131,0.26717557251908397
2013,2,2_africa_african_south_south africa,2,131,0.015267175572519083
2013,4,4_caribbean_bahamas_tobago_trinidad tobago,3,131,0.022900763358778626
2013,5,5_islands_pacific_solomon_solomon islands,9,131,0.06870229007633588
2013,9,9_israel_palestinian_israeli_arab,4,131,0.030534351145038167
2013,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,3,131,0.022900763358778626
2013,14,14_south_brunei_darussalam_africa,1,131,0.007633587786259542
2013,15,15_bangladesh_south_africa_operation,1,131,0.007633587786259542
2013,17,17_malawi_zambia_africa_african,2,131,0.015267175572519083
2013,23,23_libya_libyan_tunisia_arab,2,131,0.015267175572519083
2013,27,27_seychelles_africa_conference_operation,1,131,0.007633587786259542
2013,28,28_thailand_cambodia_viet_thai,1,131,0.007633587786259542
2013,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,4,131,0.030534351145038167
2013,32,32_honduras_salvador_el salvador_central,1,131,0.007633587786259542
2013,33,33_lebanon_lebanese_israel_arab,1,131,0.007633587786259542
2013,34,34_yemen_arab_yemeni_yemen arab,1,131,0.007633587786259542
2013,36,36_haiti_haitian_republic haiti_republic,1,131,0.007633587786259542
2013,37,37_romania_romanian_disarmament_relations,1,131,0.007633587786259542
2013,39,39_barbados_caribbean_antigua_barbuda,3,131,0.022900763358778626
2013,41,41_albania_albanian_republic albania_imperialist,1,131,0.007633587786259542
2013,42,42_nepal_bhutan_majesty_developed,2,131,0.015267175572519083
2013,43,43_canada_canadian_canadians_human,1,131,0.007633587786259542
2013,47,47_brazil_brazilian_latin_america,2,131,0.015267175572519083
2013,48,48_colombia_drug_colombian_drugs,1,131,0.007633587786259542
2013,49,49_pakistan_india_kashmir_nuclear,1,131,0.007633587786259542
2013,50,50_sudan_south sudan_south_sudanese,2,131,0.015267175572519083
2013,51,51_mexico_mexican_nuclear_latin,2,131,0.015267175572519083
2013,52,52_korea_republic korea_korean_korean peninsula,2,131,0.015267175572519083
2013,53,53_panama_canal_panamanian_panama canal,1,131,0.007633587786259542
2013,56,56_ecuador_human_latin_american,1,131,0.007633587786259542
2013,60,60_poland_polish_europe_war,1,131,0.007633587786259542
2013,63,63_venezuela_venezuelan_latin_america,1,131,0.007633587786259542
2013,65,65_uruguay_human_law_rights,1,131,0.007633587786259542
2013,66,66_burundi_republic burundi_national_republic,1,131,0.007633587786259542
2013,67,67_myanmar_burma_nuclear_national,1,131,0.007633587786259542
2013,72,72_paraguay_republic paraguay_paraguayan_republic,1,131,0.007633587786259542
2013,73,73_argentina_argentine_argentine republic_malvinas,1,131,0.007633587786259542
2013,74,74_costa_costa rica_rica_human,1,131,0.007633587786259542
2013,75,75_bolivia_bolivian_latin_america,1,131,0.007633587786259542
2013,79,79_kuwait_iraq_arab_israel,1,131,0.007633587786259542
2013,80,80_papua guinea_papua_guinea_pacific,1,131,0.007633587786259542
2013,82,82_suriname_republic suriname_caribbean_developing,1,131,0.007633587786259542
2013,83,83_azerbaijan_armenia_karabakh_azerbaijani,2,131,0.015267175572519083
2013,84,84_japan_nuclear_japanese_assistance,1,131,0.007633587786259542
2013,85,85_philippines_philippine_filipino_asia,1,131,0.007633587786259542
2013,86,86_syria_syrian_2015_terrorism,17,131,0.1297709923664122
2013,87,87_belize_caribbean_guatemala_belizean,1,131,0.007633587786259542
2013,91,91_nicaragua_nicaraguan_central_america,1,131,0.007633587786259542
2013,92,92_san marino_marino_san_children,1,131,0.007633587786259542
2013,94,94_australia_australian_pacific_nuclear,1,131,0.007633587786259542
2013,95,95_slovakia_czech_czech republic_slovak,2,131,0.015267175572519083
2014,0,0_sustainable_climate_change_climate change,43,131,0.3282442748091603
2014,1,1_pandemic_covid_covid 19_19,1,131,0.007633587786259542
2014,2,2_africa_african_south_south africa,6,131,0.04580152671755725
2014,4,4_caribbean_bahamas_tobago_trinidad tobago,2,131,0.015267175572519083
2014,5,5_islands_pacific_solomon_solomon islands,15,131,0.11450381679389313
2014,7,7_war_great_soviet_israel,1,131,0.007633587786259542
2014,9,9_israel_palestinian_israeli_arab,4,131,0.030534351145038167
2014,10,10_ukraine_russia_moldova_ukrainian,10,131,0.07633587786259542
2014,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,3,131,0.022900763358778626
2014,14,14_south_brunei_darussalam_africa,1,131,0.007633587786259542
2014,15,15_bangladesh_south_africa_operation,1,131,0.007633587786259542
2014,17,17_malawi_zambia_africa_african,1,131,0.007633587786259542
2014,18,18_guatemala_american_central_guatemalan,1,131,0.007633587786259542
2014,21,21_netherlands_european_rights_human,1,131,0.007633587786259542
2014,23,23_libya_libyan_tunisia_arab,2,131,0.015267175572519083
2014,28,28_thailand_cambodia_viet_thai,1,131,0.007633587786259542
2014,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,2,131,0.015267175572519083
2014,32,32_honduras_salvador_el salvador_central,1,131,0.007633587786259542
2014,33,33_lebanon_lebanese_israel_arab,1,131,0.007633587786259542
2014,34,34_yemen_arab_yemeni_yemen arab,1,131,0.007633587786259542
2014,35,35_liberia_liberian_africa_african,1,131,0.007633587786259542
2014,37,37_romania_romanian_disarmament_relations,1,131,0.007633587786259542
2014,39,39_barbados_caribbean_antigua_barbuda,1,131,0.007633587786259542
2014,41,41_albania_albanian_republic albania_imperialist,1,131,0.007633587786259542
2014,42,42_nepal_bhutan_majesty_developed,1,131,0.007633587786259542
2014,43,43_canada_canadian_canadians_human,1,131,0.007633587786259542
2014,47,47_brazil_brazilian_latin_america,1,131,0.007633587786259542
2014,48,48_colombia_drug_colombian_drugs,1,131,0.007633587786259542
2014,50,50_sudan_south sudan_south_sudanese,1,131,0.007633587786259542
2014,51,51_mexico_mexican_nuclear_latin,1,131,0.007633587786259542
2014,52,52_korea_republic korea_korean_korean peninsula,1,131,0.007633587786259542
2014,53,53_panama_canal_panamanian_panama canal,1,131,0.007633587786259542
2014,56,56_ecuador_human_latin_american,1,131,0.007633587786259542
2014,60,60_poland_polish_europe_war,1,131,0.007633587786259542
2014,61,61_dominican_dominican republic_republic_american,1,131,0.007633587786259542
2014,63,63_venezuela_venezuelan_latin_america,1,131,0.007633587786259542
2014,72,72_paraguay_republic paraguay_paraguayan_republic,1,131,0.007633587786259542
2014,73,73_argentina_argentine_argentine republic_malvinas,1,131,0.007633587786259542
2014,75,75_bolivia_bolivian_latin_america,1,131,0.007633587786259542
2014,76,76_iraq_iraqi_iranian_iran,1,131,0.007633587786259542
2014,77,77_vanuatu_palau_pacific_climate,1,131,0.007633587786259542
2014,78,78_malta_mediterranean_european_libya,1,131,0.007633587786259542
2014,79,79_kuwait_iraq_arab_israel,1,131,0.007633587786259542
2014,82,82_suriname_republic suriname_caribbean_developing,1,131,0.007633587786259542
2014,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,131,0.007633587786259542
2014,85,85_philippines_philippine_filipino_asia,1,131,0.007633587786259542
2014,86,86_syria_syrian_2015_terrorism,2,131,0.015267175572519083
2014,87,87_belize_caribbean_guatemala_belizean,1,131,0.007633587786259542
2014,88,88_india_korea_great_soviet,1,131,0.007633587786259542
2014,91,91_nicaragua_nicaraguan_central_america,1,131,0.007633587786259542
2014,92,92_san marino_marino_san_children,1,131,0.007633587786259542
2014,94,94_australia_australian_pacific_nuclear,1,131,0.007633587786259542
2015,0,0_sustainable_climate_change_climate change,31,117,0.26495726495726496
2015,1,1_pandemic_covid_covid 19_19,1,117,0.008547008547008548
2015,2,2_africa_african_south_south africa,7,117,0.05982905982905983
2015,3,3_soviet_soviet union_union_war,1,117,0.008547008547008548
2015,4,4_caribbean_bahamas_tobago_trinidad tobago,3,117,0.02564102564102564
2015,5,5_islands_pacific_solomon_solomon islands,5,117,0.042735042735042736
2015,6,6_terrorism_11 september_2001_terrorist,1,117,0.008547008547008548
2015,7,7_war_great_soviet_israel,2,117,0.017094017094017096
2015,8,8_independence_operation_africa_special,1,117,0.008547008547008548
2015,9,9_israel_palestinian_israeli_arab,5,117,0.042735042735042736
2015,10,10_ukraine_russia_moldova_ukrainian,3,117,0.02564102564102564
2015,12,12_viet_viet nam_nam_struggle,1,117,0.008547008547008548
2015,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,2,117,0.017094017094017096
2015,17,17_malawi_zambia_africa_african,2,117,0.017094017094017096
2015,18,18_guatemala_american_central_guatemalan,1,117,0.008547008547008548
2015,19,19_indonesia_china_disarmament_israel,1,117,0.008547008547008548
2015,21,21_netherlands_european_rights_human,1,117,0.008547008547008548
2015,23,23_libya_libyan_tunisia_arab,1,117,0.008547008547008548
2015,28,28_thailand_cambodia_viet_thai,1,117,0.008547008547008548
2015,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,1,117,0.008547008547008548
2015,30,30_finland_denmark_iceland_rights,3,117,0.02564102564102564
2015,32,32_honduras_salvador_el salvador_central,2,117,0.017094017094017096
2015,33,33_lebanon_lebanese_israel_arab,1,117,0.008547008547008548
2015,34,34_yemen_arab_yemeni_yemen arab,1,117,0.008547008547008548
2015,35,35_liberia_liberian_africa_african,1,117,0.008547008547008548
2015,36,36_haiti_haitian_republic haiti_republic,1,117,0.008547008547008548
2015,39,39_barbados_caribbean_antigua_barbuda,2,117,0.017094017094017096
2015,41,41_albania_albanian_republic albania_imperialist,1,117,0.008547008547008548
2015,42,42_nepal_bhutan_majesty_developed,2,117,0.017094017094017096
2015,43,43_canada_canadian_canadians_human,1,117,0.008547008547008548
2015,48,48_colombia_drug_colombian_drugs,1,117,0.008547008547008548
2015,50,50_sudan_south sudan_south_sudanese,1,117,0.008547008547008548
2015,58,58_italy_italian_europe_european,1,117,0.008547008547008548
2015,60,60_poland_polish_europe_war,1,117,0.008547008547008548
2015,61,61_dominican_dominican republic_republic_american,1,117,0.008547008547008548
2015,62,62_zealand_pacific_nuclear_south pacific,1,117,0.008547008547008548
2015,63,63_venezuela_venezuelan_latin_america,1,117,0.008547008547008548
2015,65,65_uruguay_human_law_rights,1,117,0.008547008547008548
2015,66,66_burundi_republic burundi_national_republic,1,117,0.008547008547008548
2015,68,68_sri_lanka_sri lanka_bantu,1,117,0.008547008547008548
2015,70,70_peru_peruvian_latin_democracy,1,117,0.008547008547008548
2015,72,72_paraguay_republic paraguay_paraguayan_republic,1,117,0.008547008547008548
2015,74,74_costa_costa rica_rica_human,1,117,0.008547008547008548
2015,75,75_bolivia_bolivian_latin_america,1,117,0.008547008547008548
2015,76,76_iraq_iraqi_iranian_iran,1,117,0.008547008547008548
2015,77,77_vanuatu_palau_pacific_climate,1,117,0.008547008547008548
2015,79,79_kuwait_iraq_arab_israel,2,117,0.017094017094017096
2015,80,80_papua guinea_papua_guinea_pacific,1,117,0.008547008547008548
2015,82,82_suriname_republic suriname_caribbean_developing,1,117,0.008547008547008548
2015,84,84_japan_nuclear_japanese_assistance,1,117,0.008547008547008548
2015,85,85_philippines_philippine_filipino_asia,1,117,0.008547008547008548
2015,86,86_syria_syrian_2015_terrorism,4,117,0.03418803418803419
2015,87,87_belize_caribbean_guatemala_belizean,1,117,0.008547008547008548
2015,88,88_india_korea_great_soviet,1,117,0.008547008547008548
2015,91,91_nicaragua_nicaraguan_central_america,1,117,0.008547008547008548
2015,92,92_san marino_marino_san_children,1,117,0.008547008547008548
2015,94,94_australia_australian_pacific_nuclear,1,117,0.008547008547008548
2016,0,0_sustainable_climate_change_climate change,46,134,0.34328358208955223
2016,2,2_africa_african_south_south africa,2,134,0.014925373134328358
2016,4,4_caribbean_bahamas_tobago_trinidad tobago,6,134,0.04477611940298507
2016,5,5_islands_pacific_solomon_solomon islands,18,134,0.13432835820895522
2016,7,7_war_great_soviet_israel,1,134,0.007462686567164179
2016,8,8_independence_operation_africa_special,1,134,0.007462686567164179
2016,9,9_israel_palestinian_israeli_arab,4,134,0.029850746268656716
2016,10,10_ukraine_russia_moldova_ukrainian,3,134,0.022388059701492536
2016,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,4,134,0.029850746268656716
2016,15,15_bangladesh_south_africa_operation,1,134,0.007462686567164179
2016,18,18_guatemala_american_central_guatemalan,1,134,0.007462686567164179
2016,21,21_netherlands_european_rights_human,1,134,0.007462686567164179
2016,23,23_libya_libyan_tunisia_arab,2,134,0.014925373134328358
2016,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,1,134,0.007462686567164179
2016,30,30_finland_denmark_iceland_rights,2,134,0.014925373134328358
2016,32,32_honduras_salvador_el salvador_central,1,134,0.007462686567164179
2016,33,33_lebanon_lebanese_israel_arab,1,134,0.007462686567164179
2016,34,34_yemen_arab_yemeni_yemen arab,1,134,0.007462686567164179
2016,36,36_haiti_haitian_republic haiti_republic,1,134,0.007462686567164179
2016,39,39_barbados_caribbean_antigua_barbuda,1,134,0.007462686567164179
2016,41,41_albania_albanian_republic albania_imperialist,1,134,0.007462686567164179
2016,42,42_nepal_bhutan_majesty_developed,2,134,0.014925373134328358
2016,43,43_canada_canadian_canadians_human,1,134,0.007462686567164179
2016,47,47_brazil_brazilian_latin_america,1,134,0.007462686567164179
2016,48,48_colombia_drug_colombian_drugs,1,134,0.007462686567164179
2016,51,51_mexico_mexican_nuclear_latin,1,134,0.007462686567164179
2016,52,52_korea_republic korea_korean_korean peninsula,2,134,0.014925373134328358
2016,53,53_panama_canal_panamanian_panama canal,1,134,0.007462686567164179
2016,56,56_ecuador_human_latin_american,1,134,0.007462686567164179
2016,57,57_gabon_africa_gabonese_african,1,134,0.007462686567164179
2016,61,61_dominican_dominican republic_republic_american,1,134,0.007462686567164179
2016,62,62_zealand_pacific_nuclear_south pacific,1,134,0.007462686567164179
2016,63,63_venezuela_venezuelan_latin_america,1,134,0.007462686567164179
2016,65,65_uruguay_human_law_rights,1,134,0.007462686567164179
2016,66,66_burundi_republic burundi_national_republic,1,134,0.007462686567164179
2016,67,67_myanmar_burma_nuclear_national,1,134,0.007462686567164179
2016,68,68_sri_lanka_sri lanka_bantu,1,134,0.007462686567164179
2016,70,70_peru_peruvian_latin_democracy,1,134,0.007462686567164179
2016,72,72_paraguay_republic paraguay_paraguayan_republic,1,134,0.007462686567164179
2016,73,73_argentina_argentine_argentine republic_malvinas,1,134,0.007462686567164179
2016,74,74_costa_costa rica_rica_human,1,134,0.007462686567164179
2016,75,75_bolivia_bolivian_latin_america,1,134,0.007462686567164179
2016,76,76_iraq_iraqi_iranian_iran,1,134,0.007462686567164179
2016,77,77_vanuatu_palau_pacific_climate,1,134,0.007462686567164179
2016,80,80_papua guinea_papua_guinea_pacific,1,134,0.007462686567164179
2016,82,82_suriname_republic suriname_caribbean_developing,1,134,0.007462686567164179
2016,83,83_azerbaijan_armenia_karabakh_azerbaijani,2,134,0.014925373134328358
2016,85,85_philippines_philippine_filipino_asia,1,134,0.007462686567164179
2016,86,86_syria_syrian_2015_terrorism,2,134,0.014925373134328358
2016,87,87_belize_caribbean_guatemala_belizean,1,134,0.007462686567164179
2016,91,91_nicaragua_nicaraguan_central_america,1,134,0.007462686567164179
2016,92,92_san marino_marino_san_children,1,134,0.007462686567164179
2017,0,0_sustainable_climate_change_climate change,28,122,0.22950819672131148
2017,2,2_africa_african_south_south africa,1,122,0.00819672131147541
2017,4,4_caribbean_bahamas_tobago_trinidad tobago,11,122,0.09016393442622951
2017,5,5_islands_pacific_solomon_solomon islands,11,122,0.09016393442622951
2017,6,6_terrorism_11 september_2001_terrorist,3,122,0.02459016393442623
2017,7,7_war_great_soviet_israel,1,122,0.00819672131147541
2017,8,8_independence_operation_africa_special,1,122,0.00819672131147541
2017,9,9_israel_palestinian_israeli_arab,3,122,0.02459016393442623
2017,10,10_ukraine_russia_moldova_ukrainian,3,122,0.02459016393442623
2017,11,11_portugal_process_fiftieth_human,1,122,0.00819672131147541
2017,12,12_viet_viet nam_nam_struggle,1,122,0.00819672131147541
2017,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,3,122,0.02459016393442623
2017,14,14_south_brunei_darussalam_africa,1,122,0.00819672131147541
2017,15,15_bangladesh_south_africa_operation,1,122,0.00819672131147541
2017,18,18_guatemala_american_central_guatemalan,1,122,0.00819672131147541
2017,23,23_libya_libyan_tunisia_arab,2,122,0.01639344262295082
2017,28,28_thailand_cambodia_viet_thai,2,122,0.01639344262295082
2017,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,3,122,0.02459016393442623
2017,30,30_finland_denmark_iceland_rights,2,122,0.01639344262295082
2017,32,32_honduras_salvador_el salvador_central,1,122,0.00819672131147541
2017,34,34_yemen_arab_yemeni_yemen arab,2,122,0.01639344262295082
2017,36,36_haiti_haitian_republic haiti_republic,1,122,0.00819672131147541
2017,42,42_nepal_bhutan_majesty_developed,1,122,0.00819672131147541
2017,43,43_canada_canadian_canadians_human,1,122,0.00819672131147541
2017,47,47_brazil_brazilian_latin_america,1,122,0.00819672131147541
2017,48,48_colombia_drug_colombian_drugs,1,122,0.00819672131147541
2017,49,49_pakistan_india_kashmir_nuclear,1,122,0.00819672131147541
2017,50,50_sudan_south sudan_south_sudanese,2,122,0.01639344262295082
2017,51,51_mexico_mexican_nuclear_latin,3,122,0.02459016393442623
2017,52,52_korea_republic korea_korean_korean peninsula,3,122,0.02459016393442623
2017,55,55_france_french_europe_war,1,122,0.00819672131147541
2017,58,58_italy_italian_europe_european,1,122,0.00819672131147541
2017,62,62_zealand_pacific_nuclear_south pacific,1,122,0.00819672131147541
2017,63,63_venezuela_venezuelan_latin_america,1,122,0.00819672131147541
2017,65,65_uruguay_human_law_rights,1,122,0.00819672131147541
2017,68,68_sri_lanka_sri lanka_bantu,1,122,0.00819672131147541
2017,70,70_peru_peruvian_latin_democracy,1,122,0.00819672131147541
2017,72,72_paraguay_republic paraguay_paraguayan_republic,1,122,0.00819672131147541
2017,73,73_argentina_argentine_argentine republic_malvinas,1,122,0.00819672131147541
2017,74,74_costa_costa rica_rica_human,1,122,0.00819672131147541
2017,75,75_bolivia_bolivian_latin_america,1,122,0.00819672131147541
2017,76,76_iraq_iraqi_iranian_iran,1,122,0.00819672131147541
2017,77,77_vanuatu_palau_pacific_climate,1,122,0.00819672131147541
2017,78,78_malta_mediterranean_european_libya,1,122,0.00819672131147541
2017,79,79_kuwait_iraq_arab_israel,1,122,0.00819672131147541
2017,80,80_papua guinea_papua_guinea_pacific,1,122,0.00819672131147541
2017,82,82_suriname_republic suriname_caribbean_developing,1,122,0.00819672131147541
2017,83,83_azerbaijan_armenia_karabakh_azerbaijani,2,122,0.01639344262295082
2017,84,84_japan_nuclear_japanese_assistance,1,122,0.00819672131147541
2017,86,86_syria_syrian_2015_terrorism,1,122,0.00819672131147541
2017,87,87_belize_caribbean_guatemala_belizean,1,122,0.00819672131147541
2017,91,91_nicaragua_nicaraguan_central_america,1,122,0.00819672131147541
2017,92,92_san marino_marino_san_children,1,122,0.00819672131147541
2017,95,95_slovakia_czech_czech republic_slovak,1,122,0.00819672131147541
2017,96,96_tanzania_africa_south_south africa,1,122,0.00819672131147541
2018,0,0_sustainable_climate_change_climate change,21,115,0.1826086956521739
2018,2,2_africa_african_south_south africa,5,115,0.043478260869565216
2018,4,4_caribbean_bahamas_tobago_trinidad tobago,7,115,0.06086956521739131
2018,5,5_islands_pacific_solomon_solomon islands,6,115,0.05217391304347826
2018,7,7_war_great_soviet_israel,2,115,0.017391304347826087
2018,9,9_israel_palestinian_israeli_arab,4,115,0.034782608695652174
2018,10,10_ukraine_russia_moldova_ukrainian,1,115,0.008695652173913044
